Film 1¤47¤tt0075314¤DVD¤Taxi Driver¤1976
Film 1¤48¤tt0073486¤DVD¤One Flew Over the Cuckoo's Nest¤1975
Film 1¤49¤tt0108052¤DVD¤Schindler's List – Disc 1¤1993
Film 1¤50¤tt0108052¤DVD¤Schindler's List – Disc 2¤1993
Film 1¤51¤tt0311113¤DVD¤Master and Commander: The Far Side of the World¤2003
Film 1¤52¤tt0399201¤DVD¤The Island¤2005
Film 1¤53¤tt0892769¤DVD¤How to Train Your Dragon¤2010
Film 1¤54¤tt1049413¤DVD¤Up¤2009
Film 1¤55¤tt0317705¤DVD¤The Incredibles¤2004
Film 1¤56¤¤DVD¤The Incredibles – Bonus Disc¤
Film 1¤57¤tt1164983¤DVD¤The Pixar Shorts: A Short History¤2007
Film 1¤58¤tt0113568¤DVD¤Ghost in the Shell¤1995
Film 1¤59¤tt0245429¤DVD¤Spirited Away¤2001
Film 1¤60¤tt0096283¤DVD¤My Neighbor Totoro¤1988
Film 1¤61¤tt1172233¤DVD¤Whip It¤2009
Film 1¤62¤¤DVD¤Uwe Alzen Onboard Nurburgring Nordschleife¤
Film 1¤63¤¤DVD¤Free Radicals – A Ski Odyssey¤2001
Film 1¤64¤¤DVD¤Free Radicals – Satisfaction Guaranteed¤2008
Film 1¤65¤tt0187078¤DVD¤Gone in Sixty Seconds¤2000
Film 1¤66¤tt0452608¤DVD¤Death Race¤2008
Film 1¤67¤tt0293662¤DVD¤The Transporter¤2002
Film 1¤68¤tt0388482¤DVD¤Transporter 2¤2005
Film 1¤69¤tt0094291¤DVD¤Wall Street¤1987
Film 1¤70¤tt0443632¤DVD¤The Sentinel¤2006
Film 1¤71¤tt0328107¤DVD¤Man on Fire¤2004
Film 1¤72¤tt0337978¤DVD¤Live Free or Die Hard¤2007
Film 1¤73¤tt1772341¤BD¤Wreck-It Ralph¤2012
Film 1¤74¤tt0499549¤BD¤Avatar¤2009
Film 1¤75¤tt1446714¤BD¤Prometheus¤2012
Film 1¤76¤tt1446714¤DVD¤Prometheus¤2012
Film 1¤77¤tt1132620¤BD¤The Girl with the Dragon Tattoo¤2009
Film 1¤78¤tt1216487¤BD¤The Girl Who Played with Fire¤2009
Film 1¤79¤tt1343097¤BD¤The Girl Who Kicked the Hornets' Nest¤2009
Film 1¤80¤tt0118884¤BD¤Contact¤1997
Film 1¤81¤tt1014759¤BD¤Alice in Wonderland¤2010
Film 1¤82¤tt1014759¤DVD¤Alice in Wonderland¤2010
Film 1¤83¤tt1014759¤DC¤Alice in Wonderland¤2010
Film 1¤84¤tt0099348¤DVD¤Dances with Wolfes¤1990
Film 1¤85¤tt0381061¤BD¤Casino Royale¤2006
Film 1¤86¤tt0830515¤BD¤Quantum of Solace¤2008
Film 1¤87¤tt1074638¤BD¤Skyfall¤2012
Film 1¤88¤tt0988045¤BD¤Sherlock Holmes¤2009
Film 1¤89¤tt0796366¤BD¤Star Trek¤2009
Film 1¤90¤¤BD¤Star Trek – Special Features¤
Film 1¤91¤tt0325710¤BD¤The Last Samurai¤2003
Film 1¤92¤tt0361748¤BD¤Inglourious Basterds¤2009
Film 1¤93¤tt0360717¤BD¤King Kong¤2005
Film 1¤94¤tt0088846¤BD¤Brazil¤1985
Film 1¤95¤tt0910970¤BD¤WALL·E¤2008
Film 1¤96¤tt0083658¤BD¤Blade Runner¤1982
Film 1¤97¤tt0414993¤BD¤The Fountain¤2006
Film 1¤98¤tt0206634¤BD¤Children of Men¤2006
Film 1¤99¤tt0139654¤BD¤Training Day¤2001
Film 1¤100¤tt0343818¤BD¤I, Robot¤2004
Film 1¤101¤tt1375666¤BD¤Inception¤2010
Film 1¤102¤tt1375666¤DVD¤Inception¤2010
Film 1¤103¤tt0411477¤BD¤Hellboy II: The Golden Army¤2008
Film 1¤104¤tt0411477¤DVD¤Hellboy II: The Golden Army¤2008
Film 1¤105¤tt0092099¤BD¤Top Gun¤1986
Film 1¤106¤tt0429493¤BD¤The A-Team¤2010
Film 1¤107¤tt0936501¤BD¤Taken¤2008
Film 1¤108¤tt0080455¤BD¤The Blues Brothers¤1980
Film 1¤109¤tt0062765¤BD¤Bullitt¤1968
Film 1¤110¤tt1853728¤BD¤Django Unchained¤2012
Film 1¤111¤tt0069704¤BD¤American Graffiti¤1973
Film 1¤112¤tt0955308¤BD¤Robin Hood¤2010
Film 1¤113¤tt1182345¤BD¤Moon¤2009
Film 1¤114¤tt0090605¤BD¤Aliens¤1986
Film 1¤115¤tt0078748¤BD¤Alien¤1979
Film 1¤116¤tt0338013¤BD¤Eternal Sunshine of the Spotless Mind¤2004
Film 1¤117¤tt0133152¤BD¤Planet of the Apes¤2001
Film 1¤118¤tt1318514¤BD¤Rise of the Planet of the Apes¤2011
Film 1¤119¤tt1318514¤DVD¤Rise of the Planet of the Apes¤2011
Film 1¤120¤¤DVD¤Anne Brun – Lite At Stockholm Concert Hall¤
Film 1¤121¤¤DVD¤Bo Kaspers Orkester – liveinspelning av 5 låtar och en video¤
Film 1¤122¤¤DVD¤Gyllene tider – En Mazarin blir till¤
Film 1¤123¤tt0115734¤DVD¤Bottle Rocket¤1996
Film 1¤124¤tt0119116¤BD¤The Fifth Element¤1997
Film 1¤125¤tt0903624¤DVD¤The Hobbit: An Unexpected Journey¤2012
Film 1¤126¤tt1170358¤DVD¤The Hobbit: The Desolation of Smaug¤2013
Film 1¤127¤tt2310332¤DVD¤The Hobbit: The Battle of the Five Armies¤2014
Film 1¤128¤tt1659338¤DVD¤The Numbers Station¤2013
Film 1¤129¤tt1323594¤BD¤Despicable Me¤2010
Film 1¤130¤tt1690953¤BD¤Despicable Me 2¤2013
Film 1¤131¤tt0848228¤BD¤The Avengers¤2013
Film 1¤132¤tt1234721¤BD¤RoboCop¤2014
Film 1¤133¤tt1408101¤BD¤Star Trek Into Darkness¤2013
Film 1¤134¤tt0878804¤BD¤The Blind Side¤2009
Film 1¤135¤tt1440129¤BD¤Battleship¤2012
Film 1¤136¤tt1156398¤BD¤Zombieland¤2009
Film 1¤137¤tt0063415¤DVD¤The Party – Disc 1¤1968
Film 1¤138¤tt0063415¤DVD¤The Party – Disc 2¤1968
Film 1¤139¤tt0059017¤DVD¤Cat Ballou¤1965
Film 1¤140¤tt0362270¤DVD¤The Life Aquatic with Steve Zissou¤2004
Film 1¤141¤tt0379225¤DVD¤The Corporation¤2003
Film 1¤142¤tt0099810¤BD¤The Hunt for Red October¤1990
Film 1¤143¤tt0105112¤BD¤Patriot Games¤1992
Film 1¤144¤tt0109444¤BD¤Clear and Present Danger¤1994
Film 1¤145¤tt3638012¤BD¤Appleseed Alpha¤2014
Film 1¤146¤tt1631867¤BD¤Edge of Tomorrow¤2014
Film 1¤147¤tt0164184¤BD¤The Sum of All Fears¤2002
Film 1¤148¤tt1205537¤BD¤Jack Ryan: Shadow Recruit¤2014
Film 1¤149¤tt1389137¤BD¤We Bought a Zoo¤2011
Film 1¤150¤tt0443453¤BD¤Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan¤2006
Film 1¤151¤tt0066026¤BD¤M*A*S*H¤1970
Film 1¤152¤tt0056059¤BD¤Hatari!¤1962
Film 1¤153¤tt2245084¤BD¤Big Hero 6¤2014
Film 1¤154¤tt0181689¤BD¤Minority Report¤2002
Film 1¤155¤tt0053221¤DVD¤Rio Bravo ¤1959
Film 1¤156¤tt2717822¤BD¤Blackhat¤2015
Film 1¤157¤tt1637688¤BD¤In Time¤2011
Film 1¤158¤tt1637688¤DC¤In Time¤2011
Film 1¤159¤tt1219289¤BD¤Limitless¤2011
Film 1¤160¤tt0286716¤BD¤Hulk¤2003
Film 1¤161¤tt1020990¤DVD¤Robot Chiken Star Wars 1¤2007
Film 1¤162¤tt1334272¤DVD¤Robot Chiken Star Wars 2¤2008
Film 1¤163¤tt1691338¤DVD¤Robot Chiken Star Wars 3¤2010
Film 1¤164¤tt0128442¤DVD¤Rounders¤1998
Film 1¤165¤tt0050212¤DVD¤The Bridge on the River Kwai¤1957
Film 1¤166¤tt0838221¤BD¤The Darjeeling Limited¤2007
Film 1¤167¤tt0056172¤DVD¤Lawrence of Arabia¤1962
Film 1¤168¤tt0068699¤BD¤High Plains Drifter¤1973
Film 1¤169¤tt0401233¤DVD¤Appleseed – Disc 1¤2004
Film 1¤170¤tt0401233¤DVD¤Appleseed – Disc 2¤2004
Film 1¤171¤tt0032553¤BD¤The Great Dictator¤1940
Film 1¤172¤tt0032553¤DVD¤The Great Dictator¤1940
Film 1¤173¤tt1840309¤DVD¤Divergent¤2014
Film 1¤174¤¤DVD¤Divergent – Special Features¤
Film 1¤175¤tt2908446¤DVD¤Insurgent¤2015
Film 1¤176¤tt2395427¤BD¤Avengers: Age of Ultron¤2015
Film 1¤177¤tt2911666¤BD¤John Wick¤2014
Film 1¤178¤tt2294629¤BD¤Frozen¤2013
Film 1¤179¤tt2883512¤DVD¤Chef¤2014
Film 1¤180¤tt1731141¤DVD¤Ender’s Game¤2013
Film 1¤181¤tt0067824¤DVD¤The Big Boss¤1971
Film 1¤182¤tt0068767¤DVD¤Fist of Fury¤1972
Film 1¤183¤tt0068935¤DVD¤The Way of the Dragon¤1972
Film 1¤184¤tt1028576¤DVD        ¤Secretariat¤2010
Film 1¤185¤tt0119654¤BD¤Men in Black¤1997
Film 1¤186¤tt0120912¤BD¤Men in Black 2¤2002
Film 1¤187¤tt1409024¤BD¤Men in Black 3¤2012
Film 1¤188¤tt0089755¤DVD¤Out of Africa¤1985
Film 1¤189¤tt0120737¤BD¤The Lord of the Rings: The Fellowship of the Ring¤2001
Film 1¤190¤tt0167261¤BD¤The Lord of the Rings:  The Two Towers¤2002
Film 1¤191¤tt0167260¤BD¤The Lord of the Rings: The Return of the King¤2003
Film 1¤192¤tt1135503¤BD¤Julie & Julia¤2009
Film 1¤193¤tt0052618¤BD¤Ben-Hur – Disc 1¤1959
Film 1¤194¤tt0052618¤BD¤Ben-Hur – Disc 2¤1959
Film 1¤195¤tt0187393¤BD¤The Patriot¤2000
Film 1¤196¤tt1441912¤DVD¤The Way¤2010
Film 1¤197¤tt2660888¤BD¤Star Trek Beyond¤2016
Film 1¤198¤tt1748122¤BD¤Moonrise Kingdom¤2012
Film 1¤199¤tt2652092¤BD¤The Good Lie¤2014
Film 1¤200¤tt1990314¤BD¤Robot & Frank¤2012
Film 1¤201¤tt2350496¤DVD¤The Lunchbox¤2013
Film 1¤202¤tt2980648¤BD¤The Hundred-Foot Journey¤2014
Film 1¤203¤tt1647668¤DVD¤Million Dollar Arm¤2014
Film 1¤204¤tt0265666¤DVD¤The Royal Tenenbaums¤2001
Film 1¤205¤tt2278388¤DVD¤The Grand Budapest Hotel¤2014
Film 1¤206¤tt3410834¤BD¤Allegiant¤2016
Film 1¤207¤tt0120815¤BD¤Saving Private Ryan¤1998
Film 1¤208¤¤BD¤Saving Private Ryan – Special Feature¤1998
Film 2¤1¤tt0487831¤DVD¤The IT Crowd Season 1¤2006 – 2010
Film 2¤2¤tt0487831¤DVD¤The IT Crowd Season 2¤2006 – 2010
Film 2¤3¤tt0487831¤DVD¤The IT Crowd Season 3¤2006 – 2010
Film 2¤4¤tt0487831¤DVD¤The IT Crowd Season 4¤2006 – 2010
Film 2¤5¤tt0407362¤DVD¤Battlestar Galactica Season 1 Disc 1¤2005 – 2009
Film 2¤6¤tt0407362¤DVD¤Battlestar Galactica Season 1 Disc 2¤2005 – 2009
Film 2¤7¤tt0407362¤DVD¤Battlestar Galactica Season 1 Disc 3¤2005 – 2009
Film 2¤8¤tt0407362¤DVD¤Battlestar Galactica Season 1 Disc 4¤2005 – 2009
Film 2¤9¤tt0407362¤DVD¤Battlestar Galactica Season 1 Disc 5¤2005 – 2009
Film 2¤10¤tt0407362¤DVD¤Battlestar Galactica Season 2 Disc 1¤2005 – 2009
Film 2¤11¤tt0407362¤DVD¤Battlestar Galactica Season 2 Disc 2¤2005 – 2009
Film 2¤12¤tt0407362¤DVD¤Battlestar Galactica Season 2 Disc 3¤2005 – 2009
Film 2¤13¤tt0407362¤DVD¤Battlestar Galactica Season 2 Disc 4¤2005 – 2009
Film 2¤14¤tt0407362¤DVD¤Battlestar Galactica Season 2 Disc 5¤2005 – 2009
Film 2¤15¤tt0407362¤DVD¤Battlestar Galactica Season 2 Disc 6¤2005 – 2009
Film 2¤16¤tt0407362¤DVD¤Battlestar Galactica Season 3 Disc 1¤2005 – 2009
Film 2¤17¤tt0407362¤DVD¤Battlestar Galactica Season 3 Disc 2¤2005 – 2009
Film 2¤18¤tt0407362¤DVD¤Battlestar Galactica Season 3 Disc 3¤2005 – 2009
Film 2¤19¤tt0407362¤DVD¤Battlestar Galactica Season 3 Disc 4¤2005 – 2009
Film 2¤20¤tt0407362¤DVD¤Battlestar Galactica Season 3 Disc 5¤2005 – 2009
Film 2¤21¤tt0407362¤DVD¤Battlestar Galactica Season 3 Disc 6¤2005 – 2009
Film 2¤22¤tt0991178¤DVD¤Battlestar Galactica Razor¤2007
Film 2¤23¤tt0407362¤DVD¤Battlestar Galactica Season 4 Disc 1¤2005 – 2009
Film 2¤24¤tt0407362¤DVD¤Battlestar Galactica Season 4 Disc 2¤2005 – 2009
Film 2¤25¤tt0407362¤DVD¤Battlestar Galactica Season 4 Disc 3¤2005 – 2009
Film 2¤26¤tt0407362¤DVD¤Battlestar Galactica Season 4 Disc 4¤2005 – 2009
Film 2¤27¤tt0407362¤DVD¤Battlestar Galactica Season 4 Disc 5¤2005 – 2009
Film 2¤28¤tt0407362¤DVD¤Battlestar Galactica Season 4 Disc 5¤2005 – 2009
Film 2¤29¤tt0407362¤DVD¤Battlestar Galactica Season 4 Disc 6¤2005 – 2009
Film 2¤30¤tt0080274¤DVD¤Shogun Disc 1¤1985
Film 2¤31¤tt0080274¤DVD¤Shogun Disc 2¤1985
Film 2¤32¤tt0080274¤DVD¤Shogun Disc 3¤1985
Film 2¤33¤tt0080274¤DVD¤Shogun Disc 4¤1985
Film 2¤34¤tt0080274¤DVD¤Shogun Disc 5¤1985
Film 2¤35¤tt0086661¤DVD¤Sherlock Holmes Disc 1¤1984 – 1985
Film 2¤36¤tt0086661¤DVD¤Sherlock Holmes Disc 2¤1984 – 1985
Film 2¤37¤tt0086661¤DVD¤Sherlock Holmes Disc 3¤1984 – 1985
Film 2¤38¤tt0086661¤DVD¤Sherlock Holmes Disc 4¤1984 – 1985
Film 2¤39¤tt0090509¤DVD¤Sherlock Holmes Disc 5¤1986 – 1988
Film 2¤40¤tt0090509¤DVD¤Sherlock Holmes Disc 6¤1986 – 1988
Film 2¤41¤tt0090509¤DVD¤Sherlock Holmes Disc 7¤1986 – 1988
Film 2¤42¤tt0090509¤DVD¤Sherlock Holmes Disc 8¤1986 – 1988
Film 2¤43¤tt0090509¤DVD¤Sherlock Holmes Disc 9¤1986 – 1988
Film 2¤44¤tt0098765¤DVD¤Sherlock Holmes Disc 10¤1991 – 1994
Film 2¤45¤tt0098765¤DVD¤Sherlock Holmes Disc 11¤1991 – 1994
Film 2¤46¤tt0098765¤DVD¤Sherlock Holmes Disc 12¤1991 – 1994
Film 2¤47¤tt0098765¤DVD¤Sherlock Holmes Disc 13¤1991 – 1994
Film 2¤48¤tt0098765¤DVD¤Sherlock Holmes Disc 14¤1991 – 1994
Film 2¤49¤tt0098765¤DVD¤Sherlock Holmes Disc 15¤1991 – 1994
Film 2¤50¤tt0098765¤DVD¤Sherlock Holmes Disc 16¤1991 – 1994
Film 2¤51¤tt0374463¤BD¤The Pacific Disc 1¤2010
Film 2¤52¤tt0374463¤BD¤The Pacific Disc 2¤2010
Film 2¤53¤tt0374463¤BD¤The Pacific Disc 3¤2010
Film 2¤54¤tt0374463¤BD¤The Pacific Disc 4¤2010
Film 2¤55¤tt0374463¤BD¤The Pacific Disc 5¤2010
Film 2¤56¤tt0374463¤BD¤The Pacific Disc 6¤2010
Film 2¤57¤tt0185906¤BD¤Band of Brothers Disc 1¤2001
Film 2¤48¤tt0185906¤BD¤Band of Brothers Disc 2¤2001
Film 2¤49¤tt0185906¤BD¤Band of Brothers Disc 3¤2001
Film 2¤60¤tt0185906¤BD¤Band of Brothers Disc 4¤2001
Film 2¤61¤tt0185906¤BD¤Band of Brothers Disc 5¤2001
Film 2¤62¤tt0185906¤BD¤Band of Brothers Disc 6¤2001
Film 2¤63¤tt1483013¤BD¤Oblivion¤2013
Film 2¤64¤tt2379713¤BD¤Spectre¤2015
